epoch,loss,main_out_acc,main_out_loss,posts_reg_out_acc,posts_reg_out_loss,titles_reg_out_acc,titles_reg_out_loss,val_loss,val_main_out_acc,val_main_out_loss,val_posts_reg_out_acc,val_posts_reg_out_loss,val_titles_reg_out_acc,val_titles_reg_out_loss
0,1.5101422826704078,0.39946890818080849,1.085103516360779,0.42892232567606103,1.0588613530655144,0.42041380665528616,1.0663324806853243,1.5300510709964745,0.3959725594185548,1.1152766811871428,0.46306704821959088,1.0310167232744725,0.44669174291993113,1.0428552186233224
1,1.4253954976025502,0.47207346433927383,1.0187377143576231,0.48296082865271217,1.0134189118455801,0.47493914292697015,1.0198699933128248,1.4622919668953986,0.44647045511011269,1.0428728209472542,0.44359371204586201,1.0405418405651017,0.43376853072846405,1.056553873374257
2,1.3718213381612161,0.50246735686458144,0.97771661349908789,0.5121155084300606,0.97881791307536292,0.50283248153743709,0.99170570886354048,1.4162048010151849,0.48006195883145242,1.003911395375247,0.4818765176993921,1.0174626861032223,0.44952422782735874,1.0440043495618867
3,1.3245820993078206,0.5293759654768011,0.94234794201537497,0.5390241182887151,0.94340146342376929,0.52426421447754112,0.96776931621933915,1.4324802290578151,0.47231688236182545,1.0152093881551976,0.47320203397041349,1.0298879818199851,0.44266430363899895,1.0564662341022681
4,1.2780570728532454,0.55920557368115587,0.90637149191398647,0.56399645755765293,0.90980233063764293,0.54093825787431138,0.94862559230012633,1.4297609575081252,0.48200929081790822,1.0053081055161277,0.46983845639107474,1.0504864835586134,0.4398318196548564,1.0717777919653217
5,1.2295731597306534,0.58487497103586217,0.86712208579509331,0.58063730740605213,0.87978644467581957,0.55191413766384445,0.93246893154411459,1.5692006050155447,0.46674042698766677,1.1363074896635801,0.46696171467218234,1.074689814832839,0.43859260711133891,1.0897757712125937
6,1.1830288719540019,0.6156118600129501,0.82834795193219501,0.59723389937461391,0.85325969920851641,0.55734675556164082,0.92014488827789165,1.7263123506622837,0.43660101635473497,1.2842289577888477,0.45846425994989959,1.1038435380209282,0.43248506150537952,1.1065734384808559
